HMS,StructuredFormula,Temperature,Pressure,crystal_system,formula,all_valence_s_sum,all_valence_s_avg,all_valence_s_dev,all_valence_s_min,all_valence_s_max,all_valence_s_range,all_valence_s_mode,all_unfilled_valence_s_sum,all_unfilled_valence_s_avg,all_unfilled_valence_s_dev,all_unfilled_valence_s_min,all_unfilled_valence_s_max,all_unfilled_valence_s_range,all_unfilled_valence_s_mode,all_valence_p_sum,all_valence_p_avg,all_valence_p_dev,all_valence_p_min,all_valence_p_max,all_valence_p_range,all_valence_p_mode,all_unfilled_valence_p_sum,all_unfilled_valence_p_avg,all_unfilled_valence_p_dev,all_unfilled_valence_p_min,all_unfilled_valence_p_max,all_unfilled_valence_p_range,all_unfilled_valence_p_mode,all_valence_d_sum,all_valence_d_avg,all_valence_d_dev,all_valence_d_min,all_valence_d_max,all_valence_d_range,all_valence_d_mode,all_unfilled_valence_d_sum,all_unfilled_valence_d_avg,all_unfilled_valence_d_dev,all_unfilled_valence_d_min,all_unfilled_valence_d_max,all_unfilled_valence_d_range,all_unfilled_valence_d_mode,all_valence_f_sum,all_valence_f_avg,all_valence_f_dev,all_valence_f_min,all_valence_f_max,all_valence_f_range,all_valence_f_mode,all_unfilled_valence_f_sum,all_unfilled_valence_f_avg,all_unfilled_valence_f_dev,all_unfilled_valence_f_min,all_unfilled_valence_f_max,all_unfilled_valence_f_range,all_unfilled_valence_f_mode,all_valence_total_sum,all_valence_total_avg,all_valence_total_dev,all_valence_total_min,all_valence_total_max,all_valence_total_range,all_valence_total_mode,all_unfilled_valence_total_sum,all_unfilled_valence_total_avg,all_unfilled_valence_total_dev,all_unfilled_valence_total_min,all_unfilled_valence_total_max,all_unfilled_valence_total_range,all_unfilled_valence_total_mode,all_ionic_radius_sum,all_ionic_radius_avg,all_ionic_radius_dev,all_ionic_radius_min,all_ionic_radius_max,all_ionic_radius_range,all_ionic_radius_mode,all_unpaired_electrons_sum,all_unpaired_electrons_avg,all_unpaired_electrons_dev,all_unpaired_electrons_min,all_unpaired_electrons_max,all_unpaired_electrons_range,all_unpaired_electrons_mode,all_spin_moment_sum,all_spin_moment_avg,all_spin_moment_dev,all_spin_moment_min,all_spin_moment_max,all_spin_moment_range,all_spin_moment_mode,all_pauling_en_sum,all_pauling_en_avg,all_pauling_en_dev,all_pauling_en_min,all_pauling_en_max,all_pauling_en_range,all_pauling_en_mode,all_mulliken_en_sum,all_mulliken_en_avg,all_mulliken_en_dev,all_mulliken_en_min,all_mulliken_en_max,all_mulliken_en_range,all_mulliken_en_mode,all_allred_rochow_en_sum,all_allred_rochow_en_avg,all_allred_rochow_en_dev,all_allred_rochow_en_min,all_allred_rochow_en_max,all_allred_rochow_en_range,all_allred_rochow_en_mode,all_gordy_en_sum,all_gordy_en_avg,all_gordy_en_dev,all_gordy_en_min,all_gordy_en_max,all_gordy_en_range,all_gordy_en_mode,all_mb_en_sum,all_mb_en_avg,all_mb_en_dev,all_mb_en_min,all_mb_en_max,all_mb_en_range,all_mb_en_mode
P b n m,Nd0.5Ca0.5Mn0.97Ru0.03O3,300.0,0.101325,orthorhombic,Nd0.5Ca0.5Mn0.97Ru0.03O3,6.0,1.2,0.9797958971132713,0.0,2.0,2.0,0.0,4.0,0.8,0.9797958971132713,0.0,2.0,2.0,2.0,12.0,2.4,1.9595917942265426,0.0,4.0,4.0,0.0,18.0,3.6,1.9595917942265426,2.0,6.0,4.0,6.0,3.53,0.706,1.4544978514937723,0.0,4.0,4.0,0.0,46.47,9.294,1.4544978514937723,6.0,10.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,14.0,0.0,14.0,14.0,0.0,14.0,21.53,4.306,2.3816725215696635,0.0,6.0,6.0,0.0,138.47,27.694,2.3816725215696635,26.0,32.0,6.0,32.0,541.5545,108.31089999999999,33.67830702677912,0.67,126.0,125.33,113.99999999999999,9.530000000000001,1.9060000000000001,1.1752293393206281,0.0,4.0,4.0,0.0,12.878192826462309,2.575638565292462,1.4805694786055097,0.0,4.898979485566356,4.898979485566356,0.0,12.9595,2.5919,0.9822420221106405,1.06,3.38,2.32,1.06,,,,,,,3.259355563771952,9.320321180216395,1.8640642360432789,4.080867892470065,0.7441169434783457,16.73865359768322,15.994536654204875,0.7444289399193718,11.052034136799744,2.210406827359949,7.584504769750187,0.041044229168681036,29.850746268656714,29.809702039488034,0.13620933372807387,1.7416136786495184,0.3483227357299037,1.1330420929813332,0.0,4.477611940298507,4.477611940298507,0.0
P b n m,Nd0.5Ca0.5Mn0.95Ru0.05O3.12,300.0,0.101325,orthorhombic,Nd0.5Ca0.5Mn0.95Ru0.05O3.12,6.24,1.21875,0.9757809372497497,0.0,2.0,2.0,0.0,4.0,0.78125,0.9757809372497497,0.0,2.0,2.0,2.0,12.48,2.4375,1.9515618744994994,0.0,4.0,4.0,0.0,18.240000000000002,3.5625000000000004,1.9515618744994996,2.0,6.0,4.0,6.0,3.31,0.646484375,1.3714540013725796,0.0,4.0,4.0,0.0,47.89,9.353515625,1.3714540013725796,6.0,10.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.68,14.000000000000002,1.7763568394002505e-15,14.0,14.0,0.0,14.0,22.029999999999998,4.302734374999999,2.3922384963028582,0.0,6.0,6.0,0.0,141.81,27.697265625,2.3922384963028582,26.0,32.0,6.0,32.0,545.2083,106.48599609375,37.60290842547518,0.67,126.0,125.33,113.99999999999999,9.55,1.865234375,1.1212621688607707,0.0,4.0,4.0,0.0,12.975985032210271,2.5343720766035687,1.4295996125951194,0.0,4.898979485566356,4.898979485566356,0.0,13.3853,2.61431640625,0.9753230241563995,1.06,3.38,2.32,1.06,,,,,,,3.259355563771952,11.648787609003854,2.2751538298835654,4.705230916038529,0.7441169434783457,16.73865359768322,15.994536654204875,0.7444289399193718,15.21024629086945,2.9707512286854394,8.745730775340773,0.041044229168681036,29.850746268656714,29.809702039488034,0.13620933372807387,2.366040769763557,0.4621173378444447,1.3064514642927874,0.0,4.477611940298507,4.477611940298507,0.0
P b n m,Nd0.5Ca0.5Mn0.93Ru0.07O3.27,300.0,0.101325,orthorhombic,Nd0.5Ca0.5Mn0.93Ru0.07O3.27,6.54,1.2409867172675524,0.9705284138553641,0.0,2.0,2.0,0.0,4.0,0.7590132827324478,0.9705284138553641,0.0,2.0,2.0,2.0,13.08,2.4819734345351048,1.9410568277107283,0.0,4.0,4.0,0.0,18.54,3.5180265654648957,1.9410568277107283,2.0,6.0,4.0,6.0,3.03,0.5749525616698292,1.2555677698533745,0.0,4.0,4.0,0.0,49.67,9.425047438330171,1.2555677698533745,6.0,10.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.78,14.000000000000002,1.7763568394002505e-15,14.0,14.0,0.0,14.0,22.650000000000002,4.297912713472487,2.4026502223696213,0.0,6.0,6.0,0.0,145.98999999999998,27.70208728652751,2.402650222369621,26.0,32.0,6.0,32.0,547.9723,103.97956356736245,42.22127969640801,0.67,126.0,125.33,113.99999999999999,9.57,1.8159392789373816,1.0446812157843957,0.0,4.0,4.0,0.0,13.097070283339084,2.4852125774836975,1.3581573215176437,0.0,4.898979485566356,4.898979485566356,0.0,13.914299999999999,2.6402846299810245,0.9667059596094397,1.06,3.38,2.32,1.06,,,,,,,3.259355563771952,14.95918685242686,2.8385553799671466,5.3952264680449815,0.7441169434783457,16.73865359768322,15.994536654204875,0.7444289399193718,21.145447923729797,4.012418960859544,10.030026887127965,0.041044229168681036,29.850746268656714,29.809702039488034,0.13620933372807387,3.2574958238833127,0.6181206496932282,1.4981537451611873,0.0,4.477611940298507,4.477611940298507,0.0
P b n m,Nd0.5Ca0.5Mn0.92Ru0.08O3.27,300.0,0.101325,orthorhombic,Nd0.5Ca0.5Mn0.92Ru0.08O3.27,6.54,1.2409867172675524,0.9705284138553641,0.0,2.0,2.0,0.0,4.0,0.7590132827324478,0.9705284138553641,0.0,2.0,2.0,2.0,13.08,2.4819734345351048,1.9410568277107283,0.0,4.0,4.0,0.0,18.54,3.5180265654648957,1.9410568277107283,2.0,6.0,4.0,6.0,3.04,0.5768500948766604,1.268983046315377,0.0,4.0,4.0,0.0,49.66,9.42314990512334,1.268983046315377,6.0,10.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.78,14.000000000000002,1.7763568394002505e-15,14.0,14.0,0.0,14.0,22.660000000000004,4.299810246679318,2.406754403166754,0.0,6.0,6.0,0.0,145.98,27.700189753320682,2.406754403166754,26.0,32.0,6.0,32.0,551.5788,104.66390891840608,41.12619771872976,0.67,126.0,125.33,113.99999999999999,9.58,1.8178368121442128,1.05854464371775,0.0,4.0,4.0,0.0,13.099380295451368,2.4856509099528217,1.3719550344196079,0.0,4.898979485566356,4.898979485566356,0.0,13.9208,2.641518026565465,0.9660524199742171,1.06,3.38,2.32,1.06,,,,,,,3.259355563771952,14.159554437549502,2.686822473918312,5.224351845083685,0.7441169434783457,16.73865359768322,15.994536654204875,0.7444289399193718,19.67057504318337,3.732556934190393,9.711661540250837,0.041044229168681036,29.850746268656714,29.809702039488034,0.13620933372807387,3.035653443428897,0.5760253213337566,1.4507012165107211,0.0,4.477611940298507,4.477611940298507,0.0
P b n m,Nd0.5Ca0.5Mn0.9Ru0.1O3.18,300.0,0.101325,orthorhombic,Nd0.5Ca0.5Mn0.9Ru0.1O3.18,6.36,1.227799227799228,0.9737081245496906,0.0,2.0,2.0,0.0,4.0,0.7722007722007722,0.9737081245496906,0.0,2.0,2.0,2.0,12.72,2.455598455598456,1.9474162490993812,0.0,4.0,4.0,0.0,18.36,3.5444015444015444,1.9474162490993812,2.0,6.0,4.0,6.0,3.24,0.6254826254826256,1.3792054881908118,0.0,4.0,4.0,0.0,48.56,9.374517374517376,1.3792054881908118,6.0,10.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.52000000000001,14.000000000000004,3.552713678800501e-15,14.0,14.0,0.0,14.0,22.32,4.308880308880309,2.4139952107586975,0.0,6.0,6.0,0.0,143.44,27.69111969111969,2.4139952107586975,26.0,32.0,6.0,32.0,561.4612000000001,108.39019305019308,34.06277915703526,0.67,126.0,125.33,113.99999999999999,9.6,1.8532818532818534,1.1464646184383227,0.0,4.0,4.0,0.0,13.034121183533388,2.5162396107207314,1.457441826296487,0.0,4.898979485566356,4.898979485566356,0.0,13.6242,2.63015444015444,0.9692013864515413,1.06,3.38,2.32,1.06,,,,,,,3.259355563771952,9.614491163888147,1.856079375267982,4.0672961669597845,0.7441169434783457,16.73865359768322,15.994536654204875,0.7444289399193718,11.389860845718582,2.1988148350808077,7.558698692070242,0.041044229168681036,29.850746268656714,29.809702039488034,0.13620933372807387,1.7908847935029129,0.34573065511639245,1.1293805597415476,0.0,4.477611940298507,4.477611940298507,0.0
P b n m,Nd0.5Ca0.5Mn0.99Cr0.01O3,300.0,0.101325,orthorhombic,Nd0.5Ca0.5Mn0.99Cr0.01O3,6.0,1.2000000000000002,0.9797958971132713,0.0,2.0,2.0,0.0,4.0,0.8000000000000002,0.9797958971132714,0.0,2.0,2.0,2.0,12.0,2.4000000000000004,1.9595917942265426,0.0,4.0,4.0,0.0,18.0,3.6000000000000005,1.9595917942265428,2.0,6.0,4.0,6.0,3.49,0.6980000000000002,1.4222503295833684,0.0,4.0,4.0,0.0,46.51,9.302000000000001,1.4222503295833686,6.0,10.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,14.000000000000002,1.7763568394002505e-15,14.0,14.0,0.0,14.0,21.49,4.298,2.3742779955177955,0.0,6.0,6.0,0.0,138.51,27.702,2.3742779955177955,26.0,32.0,6.0,32.0,532.2907,106.45814000000003,37.33510810404063,0.58,126.0,125.42,113.99999999999999,9.49,1.8980000000000004,1.1435016397014917,0.0,4.0,4.0,0.0,12.853052879450562,2.5706105758901128,1.4484340741372752,0.0,4.898979485566356,4.898979485566356,0.0,12.9411,2.5882200000000006,0.9838970635183337,1.06,3.38,2.32,1.06,,,,,,,3.259355563771952,11.443244758759311,2.288648951751863,4.742680375103763,0.7441169434783457,21.12826386647348,20.384146922995132,0.7444289399193718,14.915553871684635,2.9831107743369274,8.778482720559776,0.041044229168681036,32.932793990402836,32.89174976123415,0.13620933372807387,2.2738315700840652,0.4547663140168131,1.295926306452181,0.0,4.477611940298507,4.477611940298507,0.0
P b n m,Nd0.5Ca0.5Mn0.98Cr0.02O3,300.0,0.101325,orthorhombic,Nd0.5Ca0.5Mn0.98Cr0.02O3,6.0,1.2,0.9797958971132713,0.0,2.0,2.0,0.0,4.0,0.8,0.9797958971132713,0.0,2.0,2.0,2.0,12.0,2.4,1.9595917942265426,0.0,4.0,4.0,0.0,18.0,3.6,1.9595917942265426,2.0,6.0,4.0,6.0,3.4800000000000004,0.6960000000000001,1.4267389389793776,0.0,4.0,4.0,0.0,46.52,9.304,1.4267389389793776,6.0,10.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,14.0,0.0,14.0,14.0,0.0,14.0,21.48,4.296,2.3799966386530884,0.0,6.0,6.0,0.0,138.52,27.704,2.3799966386530884,26.0,32.0,6.0,32.0,533.8464,106.76928000000001,36.77245840410456,0.58,126.0,125.42,113.99999999999999,9.48,1.8960000000000001,1.151166365040258,0.0,4.0,4.0,0.0,12.834842968775666,2.566968593755133,1.4569393393943324,0.0,4.898979485566356,4.898979485566356,0.0,12.9422,2.58844,0.9837229113932439,1.06,3.38,2.32,1.06,,,,,,,3.259355563771952,11.16727109267015,2.23345421853403,4.685781303620646,0.7441169434783457,21.12826386647348,20.384146922995132,0.7444289399193718,14.354454964930236,2.8708909929860473,8.633752882854548,0.041044229168681036,32.932793990402836,32.89174976123415,0.13620933372807387,2.140522320155365,0.42810446403107305,1.2580462208064311,0.0,4.477611940298507,4.477611940298507,0.0
P b n m,Nd0.5Ca0.5Mn0.97Cr0.03O3,300.0,0.101325,orthorhombic,Nd0.5Ca0.5Mn0.97Cr0.03O3,6.0,1.2,0.9797958971132712,0.0,2.0,2.0,0.0,4.0,0.8,0.9797958971132712,0.0,2.0,2.0,2.0,12.0,2.4,1.9595917942265424,0.0,4.0,4.0,0.0,18.0,3.6,1.9595917942265424,2.0,6.0,4.0,6.0,3.47,0.6940000000000001,1.4312106763156849,0.0,4.0,4.0,0.0,46.529999999999994,9.306,1.4312106763156849,6.0,10.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,14.0,0.0,14.0,14.0,0.0,14.0,21.470000000000002,4.2940000000000005,2.385699897304772,0.0,6.0,6.0,0.0,138.53,27.706,2.385699897304772,26.0,32.0,6.0,32.0,535.4021,107.08042,36.19839058333395,0.58,126.0,125.42,113.99999999999999,9.47,1.8940000000000001,1.158776941434373,0.0,4.0,4.0,0.0,12.816633058100772,2.5633266116201545,1.465386188743411,0.0,4.898979485566356,4.898979485566356,0.0,12.943299999999999,2.58866,0.9835486792223351,1.06,3.38,2.32,1.06,,,,,,,3.259355563771952,10.891297426580987,2.1782594853161976,4.62752447785825,0.7441169434783457,21.12826386647348,20.384146922995132,0.7444289399193718,13.793356058175837,2.7586712116351673,8.485071139983388,0.041044229168681036,32.932793990402836,32.89174976123415,0.13620933372807387,2.0072130702266646,0.40144261404533294,1.21840628984201,0.0,4.477611940298507,4.477611940298507,0.0
P b n m,Nd0.5Ca0.5Mn0.96Cr0.04O3,300.0,0.101325,orthorhombic,Nd0.5Ca0.5Mn0.96Cr0.04O3,6.0,1.2,0.9797958971132713,0.0,2.0,2.0,0.0,4.0,0.8,0.9797958971132713,0.0,2.0,2.0,2.0,12.0,2.4,1.9595917942265426,0.0,4.0,4.0,0.0,18.0,3.6,1.9595917942265426,2.0,6.0,4.0,6.0,3.46,0.692,1.435665699248958,0.0,4.0,4.0,0.0,46.53999999999999,9.307999999999998,1.435665699248958,6.0,10.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,14.0,0.0,14.0,14.0,0.0,14.0,21.46,4.292,2.3913878815449405,0.0,6.0,6.0,0.0,138.54,27.708,2.391387881544941,26.0,32.0,6.0,32.0,536.9577999999999,107.39155999999998,35.61235246886114,0.58,126.0,125.42,113.99999999999999,9.46,1.8920000000000001,1.1663344288839286,0.0,4.0,4.0,0.0,12.798423147425876,2.559684629485175,1.473775626605808,0.0,4.898979485566356,4.898979485566356,0.0,12.944400000000002,2.5888800000000005,0.9833743669630605,1.06,3.38,2.32,1.06,,,,,,,3.259355563771952,10.615323760491826,2.123064752098365,4.567857949175275,0.7441169434783457,21.12826386647348,20.384146922995132,0.7444289399193718,13.232257151421436,2.646451430284287,8.332225939105705,0.041044229168681036,32.932793990402836,32.89174976123415,0.13620933372807387,1.873903820297964,0.3747807640595928,1.1768286927494915,0.0,4.477611940298507,4.477611940298507,0.0
P b n m,Nd0.5Ca0.5Mn0.95Cr0.05O3.12,300.0,0.101325,orthorhombic,Nd0.5Ca0.5Mn0.95Cr0.05O3.12,6.24,1.21875,0.9757809372497497,0.0,2.0,2.0,0.0,4.0,0.78125,0.9757809372497497,0.0,2.0,2.0,2.0,12.48,2.4375,1.9515618744994994,0.0,4.0,4.0,0.0,18.240000000000002,3.5625000000000004,1.9515618744994996,2.0,6.0,4.0,6.0,3.21,0.626953125,1.3300523125248624,0.0,4.0,4.0,0.0,47.99,9.373046875,1.3300523125248624,6.0,10.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.68,14.000000000000002,1.7763568394002505e-15,14.0,14.0,0.0,14.0,21.93,4.283203125,2.3987038927283697,0.0,6.0,6.0,0.0,141.91,27.716796875,2.3987038927283697,26.0,32.0,6.0,32.0,534.9543,104.48326171875,41.130714212931906,0.58,126.0,125.42,113.99999999999999,9.45,1.8457031249999998,1.0922405180935353,0.0,4.0,4.0,0.0,12.873385418274378,2.514333089506714,1.4032621779309884,0.0,4.898979485566356,4.898979485566356,0.0,13.358300000000002,2.6090429687500003,0.9775793516531976,1.06,3.38,2.32,1.06,,,,,,,3.259355563771952,14.267081352944842,2.7865393267470395,5.41905129375655,0.7441169434783457,21.12826386647348,20.384146922995132,0.7444289399193718,19.779116159829602,3.8631086249667193,9.918567746819617,0.041044229168681036,32.932793990402836,32.89174976123415,0.13620933372807387,2.808706422392133,0.5485754731234636,1.4180847300904709,0.0,4.477611940298507,4.477611940298507,0.0
P b n m,Nd0.5Ca0.5Mn0.93Cr0.07O3.15,300.0,0.101325,orthorhombic,Nd0.5Ca0.5Mn0.93Cr0.07O3.15,6.3,1.2233009708737863,0.9747495454765929,0.0,2.0,2.0,0.0,4.0,0.7766990291262136,0.9747495454765928,0.0,2.0,2.0,2.0,12.6,2.4466019417475726,1.9494990909531857,0.0,4.0,4.0,0.0,18.3,3.553398058252427,1.9494990909531855,2.0,6.0,4.0,6.0,3.13,0.607766990291262,1.3107241991696803,0.0,4.0,4.0,0.0,48.370000000000005,9.392233009708738,1.3107241991696803,6.0,10.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.1,13.999999999999998,1.7763568394002505e-15,14.0,14.0,0.0,14.0,22.029999999999998,4.277669902912621,2.410049028177721,0.0,6.0,6.0,0.0,142.76999999999998,27.722330097087372,2.4100490281777214,26.0,32.0,6.0,32.0,537.1759,104.30599999999998,41.51927607914091,0.58,126.0,125.42,113.99999999999999,9.43,1.8310679611650484,1.0868167757810625,0.0,4.0,4.0,0.0,12.860258642305435,2.4971376004476573,1.4001501024121965,0.0,4.898979485566356,4.898979485566356,0.0,13.463700000000001,2.6143106796116506,0.9757966427202944,1.06,3.38,2.32,1.06,,,,,,,3.259355563771952,14.697066835402063,2.8537993855149635,5.523144562596528,0.7441169434783457,21.12826386647348,20.384146922995132,0.7444289399193718,20.433907825111447,3.9677490922546497,10.055358179404836,0.041044229168681036,32.932793990402836,32.89174976123415,0.13620933372807387,2.80911588554045,0.5454593952505729,1.4145349591114385,0.0,4.477611940298507,4.477611940298507,0.0
P b n m,Nd0.5Ca0.5Mn0.9Cr0.1O3.27,300.0,0.101325,orthorhombic,Nd0.5Ca0.5Mn0.9Cr0.1O3.27,6.54,1.2409867172675524,0.9705284138553641,0.0,2.0,2.0,0.0,4.0,0.7590132827324478,0.9705284138553641,0.0,2.0,2.0,2.0,13.08,2.4819734345351048,1.9410568277107283,0.0,4.0,4.0,0.0,18.54,3.5180265654648957,1.9410568277107283,2.0,6.0,4.0,6.0,2.86,0.5426944971537002,1.2062372484123447,0.0,4.0,4.0,0.0,49.84,9.457305502846301,1.2062372484123447,6.0,10.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.78,14.000000000000002,1.7763568394002505e-15,14.0,14.0,0.0,14.0,22.48,4.265654648956358,2.427236482782684,0.0,6.0,6.0,0.0,146.16,27.734345351043643,2.427236482782684,26.0,32.0,6.0,32.0,538.2837999999999,102.1411385199241,45.109124796212164,0.58,126.0,125.42,113.99999999999999,9.399999999999999,1.7836812144212522,1.02468550129009,0.0,4.0,4.0,0.0,12.898801091804147,2.447590340000787,1.3446795185510687,0.0,4.898979485566356,4.898979485566356,0.0,13.879799999999998,2.633738140417457,0.9694539004078002,1.06,3.38,2.32,1.06,,,,,,,3.259355563771952,17.79687709567676,3.3770165266938825,6.0724517377593745,0.7441169434783457,21.12826386647348,20.384146922995132,0.7444289399193718,25.858569020010815,4.906749339660497,11.029531010225272,0.041044229168681036,32.932793990402836,32.89174976123415,0.13620933372807387,3.477299987777219,0.659829219692072,1.5431597669846628,0.0,4.477611940298507,4.477611940298507,0.0
P b n m,Nd0.5Ca0.5Mn0.99Sc0.01O3,300.0,0.101325,orthorhombic,Nd0.5Ca0.5Mn0.99Sc0.01O3,6.0,1.2,0.9797958971132712,0.0,2.0,2.0,0.0,4.0,0.8,0.9797958971132712,0.0,2.0,2.0,2.0,12.0,2.4,1.9595917942265424,0.0,4.0,4.0,0.0,18.0,3.6,1.9595917942265424,2.0,6.0,4.0,6.0,3.46,0.692,1.4103673280390467,0.0,4.0,4.0,0.0,46.54,9.308,1.4103673280390467,6.0,10.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,14.0,0.0,14.0,14.0,0.0,14.0,21.46,4.292,2.376286178051793,0.0,6.0,6.0,0.0,138.54,27.708,2.3762861780517937,26.0,32.0,6.0,32.0,530.835,106.167,37.87488615164407,0.67,126.0,125.33,113.99999999999999,9.46,1.8920000000000001,1.1350488976251198,0.0,4.0,4.0,0.0,12.822272995269794,2.564454599053959,1.4406847709998882,0.0,4.898979485566356,4.898979485566356,0.0,12.938099999999999,2.58762,0.9844737353530566,1.06,3.38,2.32,1.06,,,,,,,3.259355563771952,11.71921429837151,2.343842859674302,4.798270269313919,0.7441169434783457,16.73865359768322,15.994536654204875,0.7444289399193718,15.475960083931056,3.0951920167862115,8.91949768659207,0.041044229168681036,29.850746268656714,29.809702039488034,0.13620933372807387,2.4066312658726385,0.4813262531745277,1.3322315502668147,0.0,4.477611940298507,4.477611940298507,0.0
P b n m,Nd0.5Ca0.5Mn0.98Sc0.02O3,300.0,0.101325,orthorhombic,Nd0.5Ca0.5Mn0.98Sc0.02O3,6.0,1.2,0.9797958971132712,0.0,2.0,2.0,0.0,4.0,0.8,0.9797958971132712,0.0,2.0,2.0,2.0,12.0,2.4,1.9595917942265424,0.0,4.0,4.0,0.0,18.0,3.6,1.9595917942265424,2.0,6.0,4.0,6.0,3.42,0.6839999999999999,1.4029055563365624,0.0,4.0,4.0,0.0,46.580000000000005,9.316,1.4029055563365627,6.0,10.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,14.0,0.0,14.0,14.0,0.0,14.0,21.42,4.284000000000001,2.383976509951388,0.0,6.0,6.0,0.0,138.57999999999998,27.715999999999998,2.383976509951388,26.0,32.0,6.0,32.0,530.935,106.18699999999998,37.862909568600244,0.67,126.0,125.33,113.99999999999999,9.42,1.884,1.1342592296296292,0.0,4.0,4.0,0.0,12.773283200414129,2.554656640082826,1.4414331241097267,0.0,4.898979485566356,4.898979485566356,0.0,12.9362,2.58724,0.9848760238730557,1.06,3.38,2.32,1.06,,,,,,,3.259355563771952,11.719210171894545,2.343842034378909,4.798270544319529,0.7441169434783457,16.73865359768322,15.994536654204875,0.7444289399193718,15.475267389423081,3.0950534778846164,8.919542341083172,0.041044229168681036,29.850746268656714,29.809702039488034,0.13620933372807387,2.406121711732511,0.4812243423465022,1.3322664166547513,0.0,4.477611940298507,4.477611940298507,0.0
P b n m,Nd0.5Ca0.5Mn0.97Sc0.03O3,300.0,0.101325,orthorhombic,Nd0.5Ca0.5Mn0.97Sc0.03O3,6.0,1.2,0.9797958971132712,0.0,2.0,2.0,0.0,4.0,0.8,0.9797958971132712,0.0,2.0,2.0,2.0,12.0,2.4,1.9595917942265424,0.0,4.0,4.0,0.0,18.0,3.6,1.9595917942265424,2.0,6.0,4.0,6.0,3.38,0.6759999999999999,1.3953580185744445,0.0,4.0,4.0,0.0,46.62,9.324,1.3953580185744445,6.0,10.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,14.0,0.0,14.0,14.0,0.0,14.0,21.38,4.276,2.3916153536887994,0.0,6.0,6.0,0.0,138.62,27.724,2.3916153536887994,26.0,32.0,6.0,32.0,531.035,106.207,37.85091862821825,0.67,126.0,125.33,113.99999999999999,9.379999999999999,1.876,1.133412546251364,0.0,4.0,4.0,0.0,12.724293405558466,2.5448586811116933,1.4421145215170856,0.0,4.898979485566356,4.898979485566356,0.0,12.9343,2.58686,0.9852780015812794,1.06,3.38,2.32,1.06,,,,,,,3.259355563771952,11.71920604541758,2.343841209083516,4.798270819324981,0.7441169434783457,16.73865359768322,15.994536654204875,0.7444289399193718,15.474574694915104,3.094914938983021,8.919586993198934,0.041044229168681036,29.850746268656714,29.809702039488034,0.13620933372807387,2.4056121575923837,0.4811224315184767,1.3323012743348366,0.0,4.477611940298507,4.477611940298507,0.0
P b n m,Nd0.5Ca0.5Mn0.96Sc0.04O3.18,300.0,0.101325,orthorhombic,Nd0.5Ca0.5Mn0.96Sc0.04O3.18,6.36,1.227799227799228,0.9737081245496906,0.0,2.0,2.0,0.0,4.0,0.7722007722007722,0.9737081245496906,0.0,2.0,2.0,2.0,12.72,2.455598455598456,1.9474162490993812,0.0,4.0,4.0,0.0,18.36,3.5444015444015444,1.9474162490993812,2.0,6.0,4.0,6.0,2.98,0.5752895752895754,1.213313936148408,0.0,4.0,4.0,0.0,48.81999999999999,9.424710424710424,1.213313936148408,6.0,10.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.52000000000001,14.000000000000004,3.552713678800501e-15,14.0,14.0,0.0,14.0,22.060000000000002,4.258687258687259,2.4014699115686846,0.0,6.0,6.0,0.0,143.70000000000002,27.741312741312747,2.4014699115686846,26.0,32.0,6.0,32.0,525.7962,101.50505791505792,45.76305502170311,0.67,126.0,125.33,113.99999999999999,9.34,1.8030888030888033,1.0037718998174068,0.0,4.0,4.0,0.0,12.8150618829879,2.4739501704609848,1.320770766992112,0.0,4.898979485566356,4.898979485566356,0.0,13.551599999999999,2.616138996138996,0.977200198416026,1.06,3.38,2.32,1.06,,,,,,,3.259355563771952,17.610798806753888,3.3997681094119474,5.951506297939894,0.7441169434783457,16.73865359768322,15.994536654204875,0.7444289399193718,26.135818873150978,5.045524878986676,11.068229061901725,0.041044229168681036,29.850746268656714,29.809702039488034,0.13620933372807387,4.007270381486562,0.7736043207503015,1.6527487528730884,0.0,4.477611940298507,4.477611940298507,0.0
