HMS,StructuredFormula,Temperature,Pressure,crystal_system,formula,var_valence_s_sum,var_valence_s_avg,var_valence_s_dev,var_valence_s_min,var_valence_s_max,var_valence_s_range,var_valence_s_mode,var_unfilled_valence_s_sum,var_unfilled_valence_s_avg,var_unfilled_valence_s_dev,var_unfilled_valence_s_min,var_unfilled_valence_s_max,var_unfilled_valence_s_range,var_unfilled_valence_s_mode,var_valence_p_sum,var_valence_p_avg,var_valence_p_dev,var_valence_p_min,var_valence_p_max,var_valence_p_range,var_valence_p_mode,var_unfilled_valence_p_sum,var_unfilled_valence_p_avg,var_unfilled_valence_p_dev,var_unfilled_valence_p_min,var_unfilled_valence_p_max,var_unfilled_valence_p_range,var_unfilled_valence_p_mode,var_valence_d_sum,var_valence_d_avg,var_valence_d_dev,var_valence_d_min,var_valence_d_max,var_valence_d_range,var_valence_d_mode,var_unfilled_valence_d_sum,var_unfilled_valence_d_avg,var_unfilled_valence_d_dev,var_unfilled_valence_d_min,var_unfilled_valence_d_max,var_unfilled_valence_d_range,var_unfilled_valence_d_mode,var_valence_f_sum,var_valence_f_avg,var_valence_f_dev,var_valence_f_min,var_valence_f_max,var_valence_f_range,var_valence_f_mode,var_unfilled_valence_f_sum,var_unfilled_valence_f_avg,var_unfilled_valence_f_dev,var_unfilled_valence_f_min,var_unfilled_valence_f_max,var_unfilled_valence_f_range,var_unfilled_valence_f_mode,var_valence_total_sum,var_valence_total_avg,var_valence_total_dev,var_valence_total_min,var_valence_total_max,var_valence_total_range,var_valence_total_mode,var_unfilled_valence_total_sum,var_unfilled_valence_total_avg,var_unfilled_valence_total_dev,var_unfilled_valence_total_min,var_unfilled_valence_total_max,var_unfilled_valence_total_range,var_unfilled_valence_total_mode,var_ionic_radius_sum,var_ionic_radius_avg,var_ionic_radius_dev,var_ionic_radius_min,var_ionic_radius_max,var_ionic_radius_range,var_ionic_radius_mode,var_unpaired_electrons_sum,var_unpaired_electrons_avg,var_unpaired_electrons_dev,var_unpaired_electrons_min,var_unpaired_electrons_max,var_unpaired_electrons_range,var_unpaired_electrons_mode,var_spin_moment_sum,var_spin_moment_avg,var_spin_moment_dev,var_spin_moment_min,var_spin_moment_max,var_spin_moment_range,var_spin_moment_mode,var_pauling_en_sum,var_pauling_en_avg,var_pauling_en_dev,var_pauling_en_min,var_pauling_en_max,var_pauling_en_range,var_pauling_en_mode,var_allred_rochow_en_sum,var_allred_rochow_en_avg,var_allred_rochow_en_dev,var_allred_rochow_en_min,var_allred_rochow_en_max,var_allred_rochow_en_range,var_allred_rochow_en_mode,var_gordy_en_sum,var_gordy_en_avg,var_gordy_en_dev,var_gordy_en_min,var_gordy_en_max,var_gordy_en_range,var_gordy_en_mode,var_mb_en_sum,var_mb_en_avg,var_mb_en_dev,var_mb_en_min,var_mb_en_max,var_mb_en_range,var_mb_en_mode
R -3 c H,La0.712Sr0.288Mn0.96Co0.04O3,293.0,0.101325,trigonal,La0.712Sr0.288Mn0.96Co0.04O3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,6.0,6.0,0.0,6.0,3.792,3.792,0.8029545441679746,3.0,7.0,4.0,7.0,6.208,6.208,0.8029545441679746,3.0,7.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.000000000000002,14.000000000000002,1.7763568394002505e-15,14.0,14.0,0.0,14.0,3.792,3.792,0.8029545441679746,3.0,7.0,4.0,7.0,28.208000000000002,28.208000000000002,0.8029545441679746,25.0,29.0,4.0,25.0,53.37176,53.37176,36.87050953950053,0.67,88.5,87.83,88.5,3.632,3.632,0.48226133993924913,3.0,4.0,1.0,3.0,4.521412906282267,4.521412906282267,0.4947982729397384,3.872983346207417,4.898979485566356,1.0259961393589387,3.872983346207417,1.66184,1.66184,0.0584654975177668,1.6400000000000001,1.94,0.2999999999999998,1.94,5.991022736577071,5.991022736577071,7.50870473761198,0.7449994039107853,16.73865359768322,15.993654193772436,0.7449994039107853,9.961918730762276,9.961918730762276,13.895093394620904,0.24637115906546178,29.850746268656714,29.604375109591253,0.24637115906546178,1.5040243798818709,1.5040243798818709,2.0774688254684595,0.050955414012738856,4.477611940298507,4.426656526285768,0.07909604519774012
R -3 c H,La0.718Sr0.282Mn0.94Co0.06O3,293.0,0.101325,trigonal,La0.718Sr0.282Mn0.94Co0.06O3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,6.0,6.0,0.0,6.0,3.838,3.838,0.9250708081006556,3.0,7.0,4.0,7.0,6.162000000000001,6.162000000000001,0.9250708081006556,3.0,7.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,14.0,14.0,0.0,14.0,3.838,3.838,0.9250708081006556,3.0,7.0,4.0,7.0,28.162,28.162,0.9250708081006556,25.0,29.0,4.0,25.0,52.48214,52.48214,37.42644793218293,0.67,88.5,87.83,88.5,3.598,3.598,0.49030194778320024,3.0,4.0,1.0,3.0,4.486529037544063,4.486529037544063,0.5030479055457314,3.872983346207417,4.898979485566356,1.0259961393589387,3.872983346207417,1.66826,1.66826,0.07006548651083494,1.6400000000000001,1.94,0.2999999999999998,1.94,6.214928259622633,6.214928259622633,7.586991735768009,0.7449994039107853,16.73865359768322,15.993654193772436,0.7449994039107853,10.376094181322614,10.376094181322614,14.040087624793822,0.24637115906546178,29.850746268656714,29.604375109591253,0.24637115906546178,1.5665603838735718,1.5665603838735718,2.0987085518539303,0.050955414012738856,4.477611940298507,4.426656526285768,0.07909604519774012
R -3 c H,La0.724Sr0.276Mn0.92Co0.08O3,293.0,0.101325,trigonal,La0.724Sr0.276Mn0.92Co0.08O3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9999999999999998,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.000000000000001,8.881784197001252e-16,6.0,6.0,0.0,6.0,3.884,3.8840000000000003,1.0307977493184588,3.0,7.0,4.0,7.0,6.116,6.1160000000000005,1.0307977493184588,3.0,7.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.999999999999998,14.0,0.0,14.0,14.0,0.0,14.0,3.884,3.8840000000000003,1.0307977493184588,3.0,7.0,4.0,7.0,28.116,28.116000000000003,1.0307977493184588,25.0,29.0,4.0,25.0,51.59251999999999,51.59252,37.953401539909436,0.67,88.5,87.83,88.5,3.5639999999999996,3.564,0.49588708392132985,3.0,4.0,1.0,3.0,4.451645168805857,4.451645168805858,0.5087782336612465,3.872983346207417,4.898979485566356,1.0259961393589387,3.872983346207417,1.67468,1.6746800000000002,0.079483945548771,1.6400000000000001,1.94,0.2999999999999998,1.94,6.438833782668194,6.438833782668195,7.657935295762621,0.7449994039107853,16.73865359768322,15.993654193772436,0.7449994039107853,10.79026963188295,10.790269631882952,14.17150020184335,0.24637115906546178,29.850746268656714,29.604375109591253,0.24637115906546178,1.6290963878652724,1.6290963878652727,2.117889739071853,0.050955414012738856,4.477611940298507,4.426656526285768,0.07909604519774012
R -3 c H,La0.73Sr0.27Mn0.9Co0.1O3,293.0,0.101325,trigonal,La0.73Sr0.27Mn0.9Co0.1O3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,6.0,6.0,0.0,6.0,3.93,3.93,1.1247666424641156,3.0,7.0,4.0,7.0,6.07,6.07,1.1247666424641156,3.0,7.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,14.0,14.0,0.0,14.0,3.93,3.93,1.1247666424641156,3.0,7.0,4.0,7.0,28.07,28.07,1.1247666424641156,25.0,29.0,4.0,25.0,50.70290000000001,50.70290000000001,38.45256200294071,0.67,88.5,87.83,88.5,3.53,3.53,0.4990991885387112,3.0,4.0,1.0,3.0,4.416761300067654,4.416761300067654,0.5120738405978967,3.872983346207417,4.898979485566356,1.0259961393589387,3.872983346207417,1.6811000000000003,1.6811000000000003,0.08742877100817552,1.6400000000000001,1.94,0.2999999999999998,1.94,6.662739305713756,6.662739305713756,7.721737824030363,0.7449994039107853,16.73865359768322,15.993654193772436,0.7449994039107853,11.204445082443288,11.204445082443288,14.289705833994967,0.24637115906546178,29.850746268656714,29.604375109591253,0.24637115906546178,1.6916323918569733,1.6916323918569733,2.1350678688314244,0.050955414012738856,4.477611940298507,4.426656526285768,0.07909604519774012
R -3 c H,La0.706Sr0.294Mn0.98Ga0.02O3,293.0,0.101325,trigonal,La0.706Sr0.294Mn0.98Ga0.02O3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.96,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.880000000000001,6.000000000000001,8.881784197001252e-16,6.0,6.0,0.0,6.0,3.6260000000000003,3.7000000000000006,0.458257569495584,3.0,4.0,1.0,4.0,6.174,6.300000000000001,0.458257569495584,6.0,7.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.72,14.000000000000002,1.7763568394002505e-15,14.0,14.0,0.0,14.0,3.6260000000000003,3.7000000000000006,0.458257569495584,3.0,4.0,1.0,4.0,27.734,28.3,0.458257569495584,28.0,29.0,1.0,28.0,54.04798000000001,55.15100000000001,35.6661866338413,0.67,78.5,77.83,78.5,3.6260000000000003,3.7000000000000006,0.458257569495584,3.0,4.0,1.0,4.0,4.499357030883501,4.591180643758674,0.4701704971344798,3.872983346207417,4.898979485566356,1.0259961393589387,4.898979485566356,1.6160200000000002,1.6490000000000002,0.01374772708486743,1.6400000000000001,1.67,0.029999999999999805,1.6400000000000001,5.4323474566762275,5.543211690485947,7.329137139744612,0.7451651588299728,16.73865359768322,15.993488438853248,0.7451651588299728,8.950896473048768,9.133567829641601,13.562576911813405,0.25477707006369427,29.850746268656714,29.595969198593018,0.25477707006369427,1.3513733244604997,1.378952371898469,2.0285488607274806,0.050955414012738856,4.477611940298507,4.426656526285768,0.050955414012738856
R -3 c H,La0.712Sr0.288Mn0.96Ga0.04O3,293.0,0.101325,trigonal,La0.712Sr0.288Mn0.96Ga0.04O3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.92,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.76,6.0,0.0,6.0,6.0,0.0,6.0,3.552,3.7,0.45825756949558405,3.0,4.0,1.0,4.0,6.048,6.300000000000001,0.458257569495584,6.0,7.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.440000000000001,14.000000000000002,1.7763568394002505e-15,14.0,14.0,0.0,14.0,3.552,3.7,0.45825756949558405,3.0,4.0,1.0,4.0,27.168,28.3,0.458257569495584,28.0,29.0,1.0,28.0,52.94496,55.151,35.6661866338413,0.67,78.5,77.83,78.5,3.552,3.7,0.45825756949558405,3.0,4.0,1.0,4.0,4.407533418008327,4.591180643758674,0.4701704971344798,3.872983346207417,4.898979485566356,1.0259961393589387,4.898979485566356,1.58304,1.649,0.01374772708486743,1.6400000000000001,1.67,0.029999999999999805,1.6400000000000001,5.321483222866509,5.543211690485947,7.329137139744612,0.7451651588299728,16.73865359768322,15.993488438853248,0.7451651588299728,8.768225116455936,9.1335678296416,13.562576911813405,0.25477707006369427,29.850746268656714,29.595969198593018,0.25477707006369427,1.3237942770225304,1.3789523718984693,2.028548860727481,0.050955414012738856,4.477611940298507,4.426656526285768,0.050955414012738856
R -3 c H,La0.718Sr0.282Mn0.94Ga0.06O3,293.0,0.101325,trigonal,La0.718Sr0.282Mn0.94Ga0.06O3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.640000000000001,6.000000000000001,8.881784197001252e-16,6.0,6.0,0.0,6.0,3.4779999999999998,3.6999999999999997,0.458257569495584,3.0,4.0,1.0,4.0,5.922000000000001,6.300000000000001,0.45825756949558394,6.0,7.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.16,14.000000000000002,1.7763568394002505e-15,14.0,14.0,0.0,14.0,3.4779999999999998,3.6999999999999997,0.458257569495584,3.0,4.0,1.0,4.0,26.601999999999997,28.299999999999997,0.458257569495584,28.0,29.0,1.0,28.0,51.84194000000001,55.15100000000001,35.6661866338413,0.67,78.5,77.83,78.5,3.4779999999999998,3.6999999999999997,0.458257569495584,3.0,4.0,1.0,4.0,4.315709805133153,4.5911806437586735,0.4701704971344798,3.872983346207417,4.898979485566356,1.0259961393589387,4.898979485566356,1.55006,1.649,0.01374772708486743,1.6400000000000001,1.67,0.029999999999999805,1.6400000000000001,5.2106189890567896,5.543211690485947,7.329137139744612,0.7451651588299728,16.73865359768322,15.993488438853248,0.7451651588299728,8.585553759863103,9.1335678296416,13.562576911813403,0.25477707006369427,29.850746268656714,29.595969198593018,0.25477707006369427,1.296215229584561,1.3789523718984693,2.028548860727481,0.050955414012738856,4.477611940298507,4.426656526285768,0.050955414012738856
R -3 c H,La0.724Sr0.276Mn0.92Ga0.08O3,293.0,0.101325,trigonal,La0.724Sr0.276Mn0.92Ga0.08O3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.84,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.52,5.999999999999999,8.881784197001252e-16,6.0,6.0,0.0,6.0,3.404,3.6999999999999997,0.45825756949558394,3.0,4.0,1.0,4.0,5.796,6.3,0.458257569495584,6.0,7.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.88,14.0,0.0,14.0,14.0,0.0,14.0,3.404,3.6999999999999997,0.45825756949558394,3.0,4.0,1.0,4.0,26.036,28.3,0.45825756949558394,28.0,29.0,1.0,28.0,50.73892,55.150999999999996,35.6661866338413,0.67,78.5,77.83,78.5,3.404,3.6999999999999997,0.45825756949558394,3.0,4.0,1.0,4.0,4.2238861922579805,4.591180643758674,0.4701704971344798,3.872983346207417,4.898979485566356,1.0259961393589387,4.898979485566356,1.5170800000000002,1.6490000000000002,0.01374772708486743,1.6400000000000001,1.67,0.029999999999999805,1.6400000000000001,5.099754755247072,5.543211690485948,7.329137139744613,0.7451651588299728,16.73865359768322,15.993488438853248,0.7451651588299728,8.402882403270274,9.133567829641601,13.562576911813405,0.25477707006369427,29.850746268656714,29.595969198593018,0.25477707006369427,1.268636182146592,1.3789523718984693,2.028548860727481,0.050955414012738856,4.477611940298507,4.426656526285768,0.050955414012738856
R -3 c H,La0.73Sr0.27Mn0.9Ga0.1O3,293.0,0.101325,trigonal,La0.73Sr0.27Mn0.9Ga0.1O3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,6.0,0.0,6.0,6.0,0.0,6.0,3.33,3.7,0.45825756949558405,3.0,4.0,1.0,4.0,5.67,6.3,0.45825756949558405,6.0,7.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.600000000000001,14.000000000000002,1.7763568394002505e-15,14.0,14.0,0.0,14.0,3.33,3.7,0.45825756949558405,3.0,4.0,1.0,4.0,25.47,28.299999999999997,0.458257569495584,28.0,29.0,1.0,28.0,49.6359,55.150999999999996,35.6661866338413,0.67,78.5,77.83,78.5,3.33,3.7,0.45825756949558405,3.0,4.0,1.0,4.0,4.132062579382807,4.591180643758674,0.4701704971344798,3.872983346207417,4.898979485566356,1.0259961393589387,4.898979485566356,1.4841000000000002,1.6490000000000002,0.01374772708486743,1.6400000000000001,1.67,0.029999999999999805,1.6400000000000001,4.9888905214373525,5.543211690485947,7.329137139744612,0.7451651588299728,16.73865359768322,15.993488438853248,0.7451651588299728,8.22021104667744,9.1335678296416,13.562576911813403,0.25477707006369427,29.850746268656714,29.595969198593018,0.25477707006369427,1.2410571347086223,1.3789523718984693,2.028548860727481,0.050955414012738856,4.477611940298507,4.426656526285768,0.050955414012738856
R -3 c H,La0.726Sr0.274Mn0.98Cu0.02O3,293.0,0.101325,trigonal,La0.726Sr0.274Mn0.98Cu0.02O3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,6.0,6.0,0.0,6.0,3.806,3.806,0.8696918994678517,3.0,9.0,6.0,9.0,6.194,6.194,0.8696918994678517,1.0,7.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,14.0,14.0,0.0,14.0,3.806,3.806,0.8696918994678517,3.0,9.0,6.0,9.0,28.194000000000003,28.194000000000003,0.8696918994678517,23.0,29.0,6.0,23.0,55.78798000000001,55.78798000000001,35.58815482881347,0.67,87.0,86.33,87.0,3.646,3.646,0.5904947078509679,1.0,4.0,3.0,1.0,4.533998047034879,4.533998047034879,0.6138906331618913,1.7320508075688772,4.898979485566356,3.1669286779974786,1.7320508075688772,1.6552200000000001,1.6552200000000001,0.045617448416148794,1.6400000000000001,1.96,0.31999999999999984,1.96,5.447249857854281,5.447249857854281,7.286504730095185,0.7451200589026606,16.73865359768322,15.99353353878056,0.7451200589026606,8.956325170794255,8.956325170794255,13.48346971979859,0.25477707006369427,29.850746268656714,29.595969198593018,0.27143488727431603,1.3534422899777412,1.3534422899777412,2.016084750314851,0.050955414012738856,4.477611940298507,4.426656526285768,0.10344827586206896
R -3 c H,La0.752Sr0.248Mn0.96Cu0.04O3,293.0,0.101325,trigonal,La0.752Sr0.248Mn0.96Cu0.04O3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,6.0,6.0,0.0,6.0,3.912,3.912,1.1314839813271773,3.0,9.0,6.0,9.0,6.088,6.088,1.1314839813271773,1.0,7.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.000000000000002,14.000000000000002,1.7763568394002505e-15,14.0,14.0,0.0,14.0,3.912,3.912,1.1314839813271773,3.0,9.0,6.0,9.0,28.088,28.088,1.1314839813271773,23.0,29.0,6.0,23.0,56.42496,56.42496,35.49852352138607,0.67,87.0,86.33,87.0,3.592,3.592,0.6939279501504461,1.0,4.0,3.0,1.0,4.476815450311082,4.476815450311082,0.7253436591409477,1.7320508075688772,4.898979485566356,3.1669286779974786,1.7320508075688772,1.6614400000000002,1.6614400000000002,0.062414152241298565,1.6400000000000001,1.96,0.31999999999999984,1.96,5.351288025222615,5.351288025222615,7.242350019404692,0.7451200589026606,16.73865359768322,15.99353353878056,0.7451200589026606,8.779082511946907,8.779082511946907,13.401551737032783,0.25477707006369427,29.850746268656714,29.595969198593018,0.27143488727431603,1.3279322080570133,1.3279322080570133,2.003218268683227,0.050955414012738856,4.477611940298507,4.426656526285768,0.10344827586206896
R -3 c H,La0.778Sr0.222Mn0.94Cu0.06O3,293.0,0.101325,trigonal,La0.778Sr0.222Mn0.94Cu0.06O3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,6.0,6.0,0.0,6.0,4.018,4.018,1.3347943661852937,3.0,9.0,6.0,9.0,5.981999999999999,5.981999999999999,1.3347943661852937,1.0,7.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,14.0,14.0,0.0,14.0,4.018,4.018,1.3347943661852937,3.0,9.0,6.0,9.0,27.982,27.982,1.3347943661852937,23.0,29.0,6.0,23.0,57.06194000000001,57.06194000000001,35.397204596357604,0.67,87.0,86.33,87.0,3.5380000000000003,3.5380000000000003,0.7800999935905654,1.0,4.0,3.0,1.0,4.419632853587286,4.419632853587286,0.8178297130160398,1.7320508075688772,4.898979485566356,3.1669286779974786,1.7320508075688772,1.66766,1.66766,0.07505147833320802,1.6400000000000001,1.96,0.31999999999999984,1.96,5.25532619259095,5.25532619259095,7.196644987686882,0.7451200589026606,16.73865359768322,15.99353353878056,0.7451200589026606,8.601839853099563,8.601839853099563,13.316771091964325,0.25477707006369427,29.850746268656714,29.595969198593018,0.27143488727431603,1.3024221261362852,1.3024221261362852,1.989941610942681,0.050955414012738856,4.477611940298507,4.426656526285768,0.10344827586206896
R -3 c H,La0.804Sr0.196Mn0.92Cu0.08O3,293.0,0.101325,trigonal,La0.804Sr0.196Mn0.92Cu0.08O3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,6.0,6.0,0.0,6.0,4.1240000000000006,4.1240000000000006,1.5035371628263798,3.0,9.0,6.0,9.0,5.876,5.876,1.50353716282638,1.0,7.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,14.0,14.0,0.0,14.0,4.1240000000000006,4.1240000000000006,1.5035371628263798,3.0,9.0,6.0,9.0,27.876,27.876,1.5035371628263798,23.0,29.0,6.0,23.0,57.69892,57.69892,35.28409737025449,0.67,87.0,86.33,87.0,3.484,3.484,0.8542505487267773,1.0,4.0,3.0,1.0,4.362450256863491,4.362450256863491,0.8972333901453202,1.7320508075688772,4.898979485566356,3.1669286779974786,1.7320508075688772,1.6738800000000003,1.6738800000000003,0.08539640273454142,1.6400000000000001,1.96,0.31999999999999984,1.96,5.159364359959285,5.159364359959285,7.149359901934036,0.7451200589026606,16.73865359768322,15.99353353878056,0.7451200589026606,8.424597194252218,8.424597194252218,13.22907274720933,0.25477707006369427,29.850746268656714,29.595969198593018,0.27143488727431603,1.2769120442155575,1.2769120442155575,1.976246510275698,0.050955414012738856,4.477611940298507,4.426656526285768,0.10344827586206896
R -3 c H,La0.83Sr0.17Mn0.9Cu0.1O3,293.0,0.101325,trigonal,La0.83Sr0.17Mn0.9Cu0.1O3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.000000000000001,6.000000000000001,8.881784197001252e-16,6.0,6.0,0.0,6.0,4.23,4.23,1.6483628241379384,3.0,9.0,6.0,9.0,5.7700000000000005,5.7700000000000005,1.6483628241379384,1.0,7.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,14.0,14.0,0.0,14.0,4.23,4.23,1.6483628241379384,3.0,9.0,6.0,9.0,27.770000000000003,27.770000000000003,1.6483628241379384,23.0,29.0,6.0,23.0,58.3359,58.3359,35.159088073924785,0.67,87.0,86.33,87.0,3.43,3.43,0.9192932067626737,1.0,4.0,3.0,1.0,4.305267660139695,4.305267660139695,0.9667835200060446,1.7320508075688772,4.898979485566356,3.1669286779974786,1.7320508075688772,1.6801000000000001,1.6801000000000001,0.09420716533257961,1.6400000000000001,1.96,0.31999999999999984,1.96,5.063402527327619,5.063402527327619,7.10046319540646,0.7451200589026606,16.73865359768322,15.99353353878056,0.7451200589026606,8.247354535404872,8.247354535404872,13.138398276270431,0.25477707006369427,29.850746268656714,29.595969198593018,0.27143488727431603,1.2514019622948294,1.2514019622948294,1.962124204843667,0.050955414012738856,4.477611940298507,4.426656526285768,0.10344827586206896
R -3 c H,La0.726Sr0.274Mn0.98Zn0.02O3,293.0,0.101325,trigonal,La0.726Sr0.274Mn0.98Zn0.02O3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.96,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.880000000000001,6.000000000000001,8.881784197001252e-16,6.0,6.0,0.0,6.0,3.6260000000000003,3.7000000000000006,0.458257569495584,3.0,4.0,1.0,4.0,6.174,6.300000000000001,0.458257569495584,6.0,7.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.72,14.000000000000002,1.7763568394002505e-15,14.0,14.0,0.0,14.0,3.6260000000000003,3.7000000000000006,0.458257569495584,3.0,4.0,1.0,4.0,27.734,28.3,0.458257569495584,28.0,29.0,1.0,28.0,54.04798000000001,55.15100000000001,35.6661866338413,0.67,78.5,77.83,78.5,3.6260000000000003,3.7000000000000006,0.458257569495584,3.0,4.0,1.0,4.0,4.499357030883501,4.591180643758674,0.4701704971344798,3.872983346207417,4.898979485566356,1.0259961393589387,4.898979485566356,1.6160200000000002,1.6490000000000002,0.01374772708486743,1.6400000000000001,1.67,0.029999999999999805,1.6400000000000001,5.4323474566762275,5.543211690485947,7.329137139744612,0.7451651588299728,16.73865359768322,15.993488438853248,0.7451651588299728,8.950896473048768,9.133567829641601,13.562576911813405,0.25477707006369427,29.850746268656714,29.595969198593018,0.25477707006369427,1.3513733244604997,1.378952371898469,2.0285488607274806,0.050955414012738856,4.477611940298507,4.426656526285768,0.050955414012738856
R -3 c H,La0.752Sr0.248Mn0.96Zn0.04O3,293.0,0.101325,trigonal,La0.752Sr0.248Mn0.96Zn0.04O3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.92,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.76,6.0,0.0,6.0,6.0,0.0,6.0,3.552,3.7,0.45825756949558405,3.0,4.0,1.0,4.0,6.048,6.300000000000001,0.458257569495584,6.0,7.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.440000000000001,14.000000000000002,1.7763568394002505e-15,14.0,14.0,0.0,14.0,3.552,3.7,0.45825756949558405,3.0,4.0,1.0,4.0,27.168,28.3,0.458257569495584,28.0,29.0,1.0,28.0,52.94496,55.151,35.6661866338413,0.67,78.5,77.83,78.5,3.552,3.7,0.45825756949558405,3.0,4.0,1.0,4.0,4.407533418008327,4.591180643758674,0.4701704971344798,3.872983346207417,4.898979485566356,1.0259961393589387,4.898979485566356,1.58304,1.649,0.01374772708486743,1.6400000000000001,1.67,0.029999999999999805,1.6400000000000001,5.321483222866509,5.543211690485947,7.329137139744612,0.7451651588299728,16.73865359768322,15.993488438853248,0.7451651588299728,8.768225116455936,9.1335678296416,13.562576911813405,0.25477707006369427,29.850746268656714,29.595969198593018,0.25477707006369427,1.3237942770225304,1.3789523718984693,2.028548860727481,0.050955414012738856,4.477611940298507,4.426656526285768,0.050955414012738856
